id_bien;num_voie;voie;code_postal;surface_totale;type_local;total_piece;id_codedep_codecom
6154;4 ;RUE LEON RAFFI;33320;44.4;Appartement;2;33162
6155;108 B;CRS SAINT LOUIS;33300;73.86;Appartement;3;33063
6156;162 ;AV EYSINES CAUD;33200;62;Appartement;3;33063
6157;39 ;RUE DE LA MARNE;33320;61.45;Appartement;3;33162
6158;9 ;RUE MAGNIFICAT;33200;92.87;Appartement;5;33063
6159;9001 ; LE DOMAINE DU GOLF II;33680;30.59;Appartement;2;33214
6160;19 ;RUE DE LURBE;33000;73.24;Appartement;4;33063
6161;3 ;AV DE LA LIBERTE;33680;20.98;Appartement;1;33214
6162;1 ;RUE CAZALIS;33300;54.49;Appartement;3;33063
6163;9002 ;RES BLEU MARINE;33680;24.84;Appartement;2;33214
6164;25 ;AV DE PICOT;33320;30.91;Appartement;2;33162
6165;45 ;RUE HERIARD DUBREUIL;33000;34.32;Appartement;2;33063
6166;3 ;RUE LEOPOLD LAPLANTE;33520;104.89;Maison;5;33075
6167;76 ;CRS DE LUZE;33300;80.29;Appartement;4;33063
6168;45 ;CRS EDOUARD VAILLANT;33300;61.25;Appartement;3;33063
6169;9001 ; LE DOMAINE DU GOLF II;33680;30.98;Appartement;2;33214
6170;2 ;RUE COMMANDERIE  DES TEMPLIERS;33520;46.89;Appartement;2;33075
6171;9002 ;RES BLEU MARINE;33680;24.85;Appartement;2;33214
6172;11 ;RUE PARL STE CATHERINE;33000;23.4;Appartement;1;33063
6173;9075 ;RES TERRASSES DE L ATLANTIQUE;33680;23.41;Appartement;1;33214
6174;88 ;AV DE L HIPPODROME;33320;59.89;Appartement;3;33162
6175;77 ;RUE RAYMOND POINCARE;33110;56.32;Appartement;2;33069
6176;22 ;RUE DE LARTIGUE;33520;56.87;Appartement;3;33075
6177;4 ;ALL DES MARRONNIERS;33160;82.18;Maison;3;33376
6178;9001 ;AV DU GEN DE GAULLE;33290;63.46;Appartement;3;33056
6179;3 ;RUE ABEL ANTOUNE;33110;67.41;Appartement;4;33069
6180;38 ;RUE ROGER SALENGRO;33110;100.68;Maison;4;33069
6181;85 ;AV MONTESQUIEU;33160;40.41;Appartement;2;33449
6182;1 ;RUE JULES MASSENET;33160;46.24;Appartement;2;33449
6183;21 ;RUE DES CYPRES CHAUVES;33290;61.25;Appartement;3;33312
6184;96 ;RUE BARREYRE;33300;48.76;Appartement;2;33063
6185;85 ;AV DE LA LIBERATION;33110;99.78;Appartement;3;33069
6186;48 B;RUE GUYNEMER CAUD;33200;64.24;Appartement;3;33063
6187;48 ;RUE FRAGONARD;33520;46.12;Appartement;2;33075
6188;13 ;RUE MONTBAZON;33000;43.97;Appartement;1;33063
6189;48 ;RUE POMME D OR;33300;137.63;Appartement;4;33063
6190;91 ;RUE CAMILLE GODARD;33000;347.67;Appartement;6;33063
6191;158 ;BD ALBERT BRANDENBURG;33300;78.03;Appartement;3;33063
6192;59 ;AV CHARLES DE GAULLE;33200;24.95;Appartement;2;33063
6193;25 ;AV DE PICOT;33320;32.42;Appartement;2;33162
6194;16 ;PL PEY BERLAND;33000;96.42;Appartement;1;33063
6195;46 ;RUE POMME D OR;33300;122.52;Appartement;2;33063
6196;95 ;RUE JEAN GOUJON;33160;104.83;Maison;5;33449
6197;5 ;RUE VIRGINIA;33200;71.85;Appartement;3;33063
6198;10 ;RUE ETCHENIQUE;33200;50.75;Appartement;2;33063
6199;1 ;AV NORBERT GERBAUD;33480;60.74;Appartement;3;33104
6200;173 ;RUE DE L ECOLE NORMALE CAUD;33200;73.63;Maison;3;33063
6201;21 ;AV DE L EUROPE;33520;58.24;Appartement;2;33075
6202;54 ;RUE DEPE CAUD;33200;76.44;Appartement;4;33063
6203;19 ;RUE BAUDIN;33110;73.11;Appartement;1;33069
6204;18 ;RUE DES FAUSSETS;33000;13.56;Appartement;1;33063
6205;26 ;RUE CHARLES PUYO;33300;48.75;Appartement;2;33063
6206;330 ;HAM LEMMIKKI;33680;59.13;Maison;3;33214
6207;110 ;RUE RAYMOND POINCARE;33110;34.34;Appartement;2;33069
6208;208 ;RUE DE L ECOLE NORMALE CAUD;33200;24.97;Appartement;1;33063
6209;9001 ; LE DOMAINE DU GOLF II;33680;32.06;Appartement;2;33214
6210;94 ;RUE ANDRE MESSAGER;33520;71.71;Appartement;3;33075
6211;5 ;RUE BOTHIRON;33290;49.53;Appartement;3;33056
6212;11 ;RUE PIERRE ANDRON;33520;47.4;Appartement;2;33075
6213;263 ;AV D EYSINES;33110;55.8;Maison;2;33069
6214;26 ;RUE DE L ANCIENNE POSTE;33290;44.03;Appartement;2;33312
6215;105 ;AV MONTESQUIEU;33160;72.96;Maison;3;33449
6216;109 ;RUE DES ECUS;33110;52.19;Appartement;2;33069
6217;36 ;RUE POUJEAU;33200;102.23;Appartement;5;33063
6218;222 ;AV EYSINES CAUD;33200;84.53;Appartement;5;33063
6219;17 ;RUE MONDON;33110;38.4;Appartement;2;33069
6220;145 ;AV CHARLES DE GAULLE;33520;39.16;Appartement;2;33075
6221;11 ;AV RAYMOND MANAUD;33520;29.02;Appartement;1;33075
6222;9001 ;RES FRONT DE MER;33680;35.91;Appartement;2;33214
6223;150 ;AV JEAN JAURES;33520;60;Appartement;3;33075
6224;21 ;RUE LUFLADE;33000;92.17;Appartement;3;33063
6225;61 ;RUE DU PAS SAINT GEORGES;33000;18.91;Appartement;2;33063
6226;24 ;RUE MONDENARD;33000;65.4;Appartement;2;33063
6227;105 ;RUE JEAN GOUJON;33160;106.8;Maison;5;33449
6228;2 ;RUE ROBERT PITANGUE;33520;51.75;Appartement;2;33075
6229;32 ;RUE DE LA FORTERESSE;33290;66.55;Appartement;3;33056
6230;17 ;RUE CORNAC;33000;90.4;Appartement;2;33063
6231;313 ;AV D ARES;33200;104.92;Appartement;4;33063
6232;9002 ;RES BLEU MARINE;33680;25.21;Appartement;2;33214
6233;9205 ;RES LES PINS;33680;31.03;Maison;2;33214
6234;25 ;RUE AUSONE;33520;33.8;Appartement;2;33075
6235;111 ;AV MARCELIN BERTHELOT;33110;42.1;Maison;4;33069
6236;33 ;RUE JEAN GOUJON;33160;117.87;Maison;5;33449
6237;13 ;RUE DES FLEURS;33320;41.11;Appartement;2;33162
6238;9001 ; TUILERIE DES ECUS EMAUX II;33110;50.38;Appartement;2;33069
6239;222 ;AV EYSINES CAUD;33200;74.59;Appartement;3;33063
6240;11 ;AV VICTOR HUGO;33110;65.29;Appartement;3;33069
6241;74 ;AV CHARLES DE GAULLE;33200;58.11;Appartement;2;33063
6242;14 ;RUE CORNAC;33000;154.71;Appartement;4;33063
6243;261 ;RUE MANDRON;33000;37.95;Appartement;1;33063
6244;53 ;RUE DES REMPARTS;33000;27.14;Appartement;2;33063
6245;9002 ;CHE DE MAURIET;33160;71.1;Appartement;3;33449
6246;46 ;AV CHARLES DE GAULLE;33520;70.46;Appartement;3;33075
6247;286 ;RUE DU JARDIN PUBLIC;33300;182.23;Appartement;6;33063
6248;3 ;ALL RONSARD;33200;88.48;Appartement;3;33063
6249;70 ;RUE DUPATY;33300;53.13;Appartement;2;33063
6250;9001 ;AV DU GEN DE GAULLE;33290;79.74;Appartement;4;33056
6251;63 ;RUE POYENNE;33300;64.2;Appartement;3;33063
6252;89 ;RUE LAROCHE;33000;67.4;Appartement;4;33063
6253;45 ;CRS BALGUERIE STUTTENBERG;33300;58.62;Appartement;3;33063
6254;9002 ;RES BLEU MARINE;33680;23.85;Appartement;2;33214
6255;33 ;AV DE MAZEAU;33160;60.99;Appartement;3;33449
6256;9003 ; LE DOMAINE DU GOLF I;33680;44.12;Maison;3;33214
6257;85 ;AV JULES GUESDE;33110;69.13;Maison;3;33069
6258;9 ;RUE CAMILLE GODARD;33460;161.85;Appartement;6;3391
6259;6 ;BD DE LA PLAGE;33680;22.08;Appartement;1;33214
6260;1 ;RUE M CL VAILLANT COUTURIER;33320;61.25;Maison;3;33162
6261;30 ;SEN DES RADOUBS;33300;56.18;Appartement;3;33063
6262;11 ;ALL LEO LAGRANGE;33320;45.03;Appartement;2;33162
6263;1 ;AV NORBERT GERBAUD;33480;38.38;Appartement;2;33104
6264;7 ;RUE CONSTANTIN;33000;24.37;Appartement;2;33063
6265;185 ;CRS BALGUERIE STUTTENBERG;33300;46.31;Appartement;2;33063
6266;51 ;RUE DE PESSAC;33000;26.39;Appartement;1;33063
6267;15 ;RUE PAUL DENUCE;33800;23.2;Appartement;1;33063
6268;290 ;BD JEAN JACQUES BOSC;33130;39.53;Appartement;2;33039
6269;100 ;AV DE LA LIBERATION;33700;59.74;Appartement;3;33281
6270;12 ;RUE DU MARECHAL JOFFRE;33000;62.05;Appartement;3;33063
6271;9001 ;RES PAUL ELUARD;33130;65.91;Appartement;2;33039
6272;183 ;RTE DE PESSAC;33170;48.53;Appartement;2;33192
6273;2 ;RUE CARNOT;33400;20.28;Appartement;1;33522
6274;9001 ;RES ROSIERS BELLEVUE;33170;111.7;Appartement;4;33192
6275;232 ;RUE DE SUZON;33400;21.55;Appartement;1;33522
6276;176 ;RUE SAINTE CATHERINE;33000;13.1;Appartement;1;33063
6277;43 ;RUE LAFONTAINE;33800;20.05;Appartement;2;33063
6278;9001 ;RES FORTUNIO;33400;62.84;Appartement;3;33522
6279;259 ;CRS DU MARECHAL GALLIENI;33000;95.59;Appartement;4;33063
6280;16 ;RUE DE LA MISERICORDE;33000;35.29;Appartement;2;33063
6281;16 ;AV VIEILLE TOUR;33400;20.15;Appartement;1;33522
6282;52 ;RUE DU TONDU;33000;61.16;Appartement;4;33063
6283;224 ;CRS GAMBETTA;33400;20.4;Appartement;1;33522
6284;47 ;RUE DES TREUILS;33000;53.39;Appartement;3;33063
6285;9001 ;RES ROLLA;33400;48.03;Appartement;2;33522
6286;85 ;RUE KLEBER;33800;55.46;Appartement;2;33063
6287;59 ;AV DE LA LIBERATION;33700;65.51;Appartement;3;33281
6288;2 ;MAIL PIERRE MENDES FRANCE;33600;49.31;Appartement;2;33318
6289;7 ;RUE DU PORTAIL;33800;87;Appartement;3;33063
6290;21 ;CRS DU GENERAL DE GAULLE;33170;24.89;Appartement;1;33192
6291;9001 ;RES SARCIGNAN;33140;64.7;Appartement;4;33550
6292;17 ;RUE LAURENT FIGNON;33140;39.23;Appartement;2;33550
6293;334 ;CRS DE LA LIBERATION;33400;95;Appartement;4;33522
6294;1 ;RUE DU JARDIN DES HORTENSIAS;33130;67.5;Appartement;3;33039
6295;5 ;AV DE BOURRANVILLE;33700;50.25;Appartement;2;33281
6296;20 ;RUE ARISTIDES DE SOUSA MENDES;33600;32.22;Appartement;2;33318
6297;17 ;RUE DU JARDIN DES HORTENSIAS;33130;37.93;Appartement;2;33039
6298;90 ;RUE FRANCOIS DE SOURDIS;33000;15.37;Appartement;1;33063
6299;22 ;AV DU CHIQUET;33600;32.57;Appartement;1;33318
6300;7 ;RUE ARISTIDE DE SOUSA-MENDES;33130;56.67;Appartement;3;33039
6301;690 ;CRS DE LA LIBERATION;33400;23.74;Appartement;1;33522
6302;90 ;RUE PIERRE RENAUDEL;33130;71.8;Appartement;4;33039
6303;9025 ;AV MAL DE LATTRE DE TASSIGNY;33700;70.23;Appartement;4;33281
6304;212 ;CRS DE LA SOMME;33800;29.48;Appartement;1;33063
6305;15 ;RUE TEULERE;33000;41.9;Appartement;2;33063
6306;690 ;CRS DE LA LIBERATION;33400;20.67;Appartement;1;33522
6307;10 ;BD PDT FRANKLIN ROOSEVELT;33800;25.54;Appartement;1;33063
6308;129 ;AV DOCTEUR NANCEL PENARD;33600;39.14;Appartement;2;33318
6309;422 ;RTE DE TOULOUSE;33130;50.16;Appartement;2;33039
6310;4 ;RUE DESPIN;33800;38.55;Appartement;2;33063
6311;16 ;ALL DE FRANCS;33130;65;Appartement;3;33039
6312;9005 ;AV DE BOURRANVILLE;33700;71.57;Appartement;3;33281
6313;2 ;ALL ROBERT DROUX;33600;62.8;Appartement;3;33318
6314;11 ;RUE DES COTEAUX;33700;81.9;Appartement;4;33281
6315;32 ;RUE SOCRATE;33600;64.55;Appartement;3;33318
6316;8 ;RUE DU VIEUX MARCHE;33000;48.05;Appartement;2;33063
6317;18 ;RUE DE GUIRAUTON;33700;64.45;Appartement;3;33281
6318;9001 ;RES SARCIGNAN;33140;52.66;Appartement;3;33550
6319;9 ;AV DES ACIERIES;33600;49.16;Appartement;2;33318
6320;94 ;ALL RENE CASSIN;33127;83.82;Maison;4;33422
6321;211 ;AV VIEILLE TOUR;33400;32.73;Appartement;2;33522
6322;23 ;RUE DES FUCHSIAS;33600;72.09;Appartement;3;33318
6323;3 ;RUE ANCIENS COMBATTANT AFRIQUE;33800;69.83;Appartement;3;33063
6324;10 ;SQ DES BOSQUETS;33700;87.98;Appartement;5;33281
6325;28 ;AV DES FAUVETTES;33700;83.34;Appartement;4;33281
6326;232 ;RUE DE SUZON;33400;70.47;Appartement;4;33522
6327;20 ;RUE PIERRE CURIE;33800;42.18;Appartement;2;33063
6328;124 ;CRS DE L YSER;33800;27.63;Appartement;1;33063
6329;23 ;PL DE LA VICTOIRE;33000;23.39;Appartement;1;33063
6330;9 ;RUE MARCELIN;33000;36.09;Appartement;1;33063
6331;2 T;RUE DE BETHMANN;33000;31.06;Appartement;1;33063
6332;50 ; MISSION HAUT BRION;33400;42.41;Appartement;2;33522
6333;126 ;AV DE LA SOMME;33700;40.69;Appartement;2;33281
6334;5 ;RUE PILET;33000;19.32;Appartement;1;33063
6335;16 ;RUE JULIE;33800;51.43;Appartement;2;33063
6336;5 ;RTE DE LEOGNAN;33140;53.79;Appartement;3;33550
6337;34 ;RUE PEYDAVANT;33400;92.76;Maison;5;33522
6338;39 ;RUE DE LA PAIX;33700;33.68;Appartement;1;33281
6339;16 ;AV JEANNE D ARC;33130;66.36;Appartement;3;33039
6340;10 ;ALL EUGENE DELACROIX;33800;44.87;Appartement;2;33063
6341;83 ;CRS VICTOR HUGO;33130;33.48;Appartement;1;33039
6342;33 ;RUE DES MENUTS;33000;46.27;Appartement;2;33063
6343;4 ;ALL DES FONTANILES;33700;24.01;Appartement;1;33281
6344;17 ;QUAI DES SALINIERES;33000;66;Appartement;3;33063
6345;77 ;RUE HENRI IV;33000;39.2;Appartement;3;33063
6346;29 ;IMP CHARLES DE GAULLE;33140;89.81;Maison;4;33550
6347;259 ;CRS DU MARECHAL GALLIENI;33000;103.1;Appartement;5;33063
6348;34 ;CRS DE L ARGONNE;33000;27.97;Appartement;1;33063
6349;9001 ;RES ACAPULCO;33400;67.69;Appartement;3;33522
6350;232 ;RUE DE SUZON;33400;21.74;Appartement;1;33522
6351;9001 ;RES GAZAILLAN;33170;79.61;Appartement;4;33192
6352;523 ;CRS DE LA LIBERATION;33400;232.94;Maison;4;33522
6353;2 ;RUE COLETTE;33800;71.07;Appartement;4;33063
6354;329 ;RUE DE BEGLES;33800;29.39;Appartement;1;33063
6355;25 ;AV COL PIERRE BOURGOIN;33127;34.03;Appartement;2;33273
6356;1 ;AV DU PARC;33610;42.05;Appartement;2;33090
6357;56 ;RUE DEYRIES;33800;27.76;Appartement;1;33063
6358;9001 ;RES SARCIGNAN;33140;42.18;Appartement;2;33550
6359;9001 ;RUE PAUL SIGNAC;33400;21.63;Appartement;1;33522
6360;88 ;RUE LAFONTAINE;33800;36.51;Appartement;2;33063
6361;18 ;RUE JEAN MOULIN;33700;52.75;Appartement;3;33281
6362;50 ; MISSION HAUT BRION;33400;69.75;Appartement;3;33522
6363;9001 ;RES PAUL ELUARD;33130;46.71;Appartement;2;33039
6364;7 ;RUE RIAUSAC;33800;32.73;Appartement;2;33063
6365;9001 ;RUE ROBERT BALLION;33700;57.25;Appartement;3;33281
6366;9 ;RUE DU PUITS DESCAZEAUX;33000;30.4;Appartement;1;33063
6367;86 ;CRS DE LA SOMME;33800;21.34;Appartement;1;33063
6368;18 ;RUE SAINT FRANCOIS XAVIER;33170;43.71;Appartement;2;33192
6369;6 ;RUE DES CEPAGES;33700;70.16;Appartement;4;33281
6370;5 ;RUE DES OLYMPIADES;33700;42.91;Appartement;2;33281
6371;183 ;RTE DE PESSAC;33170;48.29;Appartement;2;33192
6372;40 ;CRS DE L ARGONNE;33000;35.52;Appartement;1;33063
6373;9001 ;RUE ROBERT BALLION;33700;79.7;Appartement;5;33281
6374;20 ;RTE DE LEOGNAN;33170;42.93;Appartement;2;33192
6375;41 ;RUE DU GENERAL BORDAS;33400;20.54;Appartement;1;33522
6376;324 ;CRS DE LA SOMME;33800;93.99;Appartement;4;33063
6377;484 ;AV DE VERDUN;33700;53.17;Appartement;3;33281
6378;15 ;RUE BILLAUDEL;33800;87.28;Maison;3;33063
6379;64 ;CRS DE LA MARNE;33800;38.17;Appartement;3;33063
6380;9001 ;RES SARCIGNAN;33140;62.48;Appartement;4;33550
6381;135 ;RUE DE KATER;33000;86.11;Appartement;3;33063
6382;45 B;RUE LEVIEUX;33000;13.83;Appartement;1;33063
6383;14 ;RUE DES DORIS;33130;44.74;Appartement;2;33039
6384;39 ;RUE CHATEAU THIERRY;33700;59.35;Appartement;3;33281
6385;101 ;RUE DE CHANTEGRIVE;33127;55.01;Appartement;3;33422
6386;16 ;RUE CAMILLE PELLETAN;33400;53.29;Appartement;2;33522
6387;113 ;CRS DE L ARGONNE;33000;25.22;Appartement;1;33063
6388;3 ;RUE DU DOCTEUR ROCAZ;33000;19;Appartement;1;33063
6389;1 ;RUE DES CEPAGES;33170;69.25;Appartement;3;33192
6390;9 ;RUE AIMEE ANTOINETTE CAMUS;33140;79.97;Maison;4;33550
6391;240 ;CRS DE LA MARNE;33800;53.42;Appartement;2;33063
6392;690 ;CRS DE LA LIBERATION;33400;21.26;Appartement;1;33522
6393;22 ;RUE VICTOR LOUIS LIOTARD;33000;17.34;Appartement;1;33063
6394;9001 ;RES LE CHAT DE LAURENZANNE;33170;54.57;Appartement;2;33192
6395;9001 ;RES SARCIGNAN;33140;75.3;Appartement;5;33550
6396;7 ;AV WINSTON CHURCHILL;33700;70.93;Appartement;4;33281
6397;1 ;PL DE LA FERME RICHEMONT;33000;49.69;Appartement;2;33063
6398;9001 ;RES GAZAILLAN;33170;105.82;Appartement;5;33192
6399;76 ;AV DE ST MEDARD;33700;47.02;Appartement;2;33281
6400;18 ;RUE DU SERPENT;33600;23.21;Appartement;1;33318
6401;9001 ;RES RIMBAUD;33400;24.41;Appartement;1;33522
6402;3 ;RUE DU 19 MARS 1962;33140;48.17;Appartement;2;33550
6403;2 ;RUE COLETTE BESSON;33140;48.1;Appartement;2;33550
6404;35 ;RUE SAINT JAMES;33000;39.18;Appartement;2;33063
6405;2 ;AV DE NOES;33600;68.34;Appartement;4;33318
6406;7 ;RUE AMBROISE;33800;160.44;Appartement;4;33063
6407;15 ;RUE DES MENUTS;33000;48.7;Appartement;2;33063
6408;36 ;ALL EUGENE DELACROIX;33800;84.87;Appartement;4;33063
6409;66 ;AV COL PIERRE BOURGOIN;33127;35.22;Appartement;2;33273
6410;9001 ;RES SARCIGNAN;33140;42.44;Appartement;2;33550
6411;3 ;RUE DU LEVANT;33140;54.6;Appartement;3;33550
6412;81 ;AV ARISTIDE BRIAND;33700;68.08;Appartement;3;33281
6413;4 ;ALL CHAMPLAIN;33600;75.72;Maison;4;33318
6414;26 ;CRS VICTOR HUGO;33000;41.34;Appartement;1;33063
6415;9001 ;RES MARLY II;33700;59.47;Appartement;3;33281
6416;54 ;CRS VICTOR HUGO;33000;70.74;Appartement;3;33063
6417;445 ;AV DE VERDUN;33700;39.58;Appartement;2;33281
6418;8 ;SQ CHARLES DESPIAU;33700;88;Appartement;4;33281
6419;243 ;CRS DU GENERAL DE GAULLE;33170;31.11;Appartement;1;33192
6420;140 ;RUE ROBESPIERRE;33400;41.1;Appartement;2;33522
6421;5 ;RUE SALVADOR ALLENDE;33400;20.03;Appartement;1;33522
6422;2 ;RUE BALZAC;33140;89.78;Maison;5;33550
6423;5 ;IMP DES TIRAILLEURS SENEGALAIS;33127;79;Maison;4;33273
6424;2 ;ALL PISSARRO;33600;77.67;Appartement;4;33318
6425;149 ;RUE BILLAUDEL;33800;57.78;Appartement;3;33063
6426;50 ;AV DES EYQUEMS;33700;26.02;Appartement;1;33281
6427;130 ;AV DU HAUT LEVEQUE;33600;86.04;Appartement;4;33318
6428;2 ;CHE DES FOINS;33140;33.39;Maison;2;33550
6429;3 ;RUE DES OLYMPIADES;33700;29.71;Appartement;1;33281
6430;60 ;CRS PASTEUR;33000;31.3;Appartement;1;33063
6431;2 ;SQ DES BOSQUETS;33700;63.08;Appartement;3;33281
6432;3 ;AV DU MENHIR;33600;83.18;Maison;6;33318
6433;35 ;RUE MARC SANGNIER;33130;71.67;Appartement;3;33039
6434;690 ;CRS DE LA LIBERATION;33400;20.07;Appartement;1;33522
6435;690 ;CRS DE LA LIBERATION;33400;20.43;Appartement;1;33522
6436;10 ;RUE RENE DUMONT;33130;64.47;Appartement;3;33039
6437;30 ;AV WINSTON CHURCHILL;33700;39.07;Appartement;1;33281
6438;690 ;CRS DE LA LIBERATION;33400;20.66;Appartement;1;33522
6439;9001 ;CITE MAURICE THOREZ;33130;72.21;Appartement;4;33039
6440;22 ;RUE BIGOT;33000;19.53;Appartement;1;33063
6441;3 ;RUE OSCAR ET JEAN AURIAC;33800;66.82;Appartement;4;33063
6442;4 ;RUE HUGLA;33000;50.58;Appartement;2;33063
6443;1 ;RUE ANTONIN ANTOUNE;33600;43.79;Appartement;2;33318
6444;208 ;RTE DE TOULOUSE;33130;31.05;Appartement;2;33039
6445;163 ;RUE ROUSTAING;33400;61.37;Appartement;3;33522
6446;4 ;RUE LEO FERRE;33600;79.83;Appartement;4;33318
6447;290 ;BD JEAN JACQUES BOSC;33130;110.86;Appartement;4;33039
6448;40 ;RUE DE LA ROUSSELLE;33000;72.35;Appartement;3;33063
6449;45 ;RUE DES MURIERS;33130;56.46;Appartement;2;33039
6450;6 ;PL PIERRE JACQUES DORMOY;33800;49.66;Appartement;3;33063
6451;94 ;AV SADI CARNOT;33140;140.82;Maison;7;33550
6452;8 ;RUE MALBEC;33800;68.75;Appartement;3;33063
6453;165 ;RUE SAINTE CATHERINE;33000;106.09;Appartement;3;33063
6454;62 ;AV PHENIX HAUT BRION;33600;22.25;Appartement;1;33318
6455;16 ;RUE LENINE;33130;58.07;Appartement;3;33039
6456;12 ;RUE DES RESEDAS;33600;48.58;Appartement;2;33318
6457;20 ;IMP DE L EMAILLERIE;33700;97.07;Maison;5;33281
6458;222 ;RUE CARLE VERNET;33800;71.04;Appartement;3;33063
6459;17 ;RUE PAUL LANGEVIN;33700;66.04;Appartement;3;33281
6460;25 ;RUE MILLIERE;33000;93.25;Appartement;4;33063
6461;92 ;RUE DE BEGLES;33800;50.36;Appartement;1;33063
6462;96 ;RUE DE BELFORT;33000;56.52;Appartement;4;33063
6463;88 ;RUE DES SABLIERES;33800;68.76;Appartement;3;33063
6464;13 ;RUE MAURIAC;33140;77.94;Maison;4;33550
6465;17 ;RUE DU NOVICIAT;33800;90;Appartement;4;33063
6466;23 ;CRS DE LA MARNE;33800;85.51;Appartement;4;33063
6467;39 ;RUE PIERRE DE COUBERTIN;33700;122.89;Maison;4;33281
6468;15 ;AV DE BELLE FRANCE;33700;64.3;Appartement;5;33281
6469;9 ;ALL DES TULIPES;33600;33.53;Appartement;2;33318
6470;5 B;AV DE CANDAU;33600;42.57;Appartement;2;33318
6471;18 ;RUE ARISTIDES DE SOUSA MENDES;33600;73.92;Appartement;3;33318
6472;259 ;CRS DU MARECHAL GALLIENI;33000;95;Appartement;4;33063
6473;59 ;AV DE LA LIBERATION;33700;62.2;Appartement;3;33281
6474;5 ;ALL VIGNOLLES;33800;114.46;Appartement;5;33063
6475;7 ;RUE NERIGEAN;33800;39.42;Appartement;2;33063
6476;64 ;CRS DE L YSER;33800;28.43;Appartement;1;33063
6477;90 ;CRS DE L YSER;33800;24.91;Appartement;1;33063
6478;23 ;RUE LAMARTINE;33140;91.25;Maison;4;33550
6479;14 ;RUE DES DORIS;33130;42.83;Appartement;2;33039
6480;4 ;ALL DES IRIS;33140;44.8;Appartement;2;33550
6481;18 ;RUE CLARE;33800;34.29;Appartement;1;33063
6482;13 ;CRS DU GENERAL DE GAULLE;33170;75.77;Appartement;4;33192
6483;31 ;RUE GASPARD PHILIPPE;33800;56.27;Appartement;2;33063
6484;45 T;RUE DE LA SOURCE;33700;158;Maison;4;33281
6485;8 ;ALL ELSA TRIOLET;33600;57.27;Appartement;3;33318
6486;137 ;RUE SAINTE CATHERINE;33000;116.5;Appartement;4;33063
6487;340 ;CRS DE LA LIBERATION;33400;18.08;Appartement;1;33522
6488;92 B;AV JEAN JAURES;33600;42.46;Appartement;2;33318
6489;13 ;AV VINCENT AURIOL;33700;48.88;Appartement;2;33281
6490;10 ;AV DE LA CHATAIGNERAIE;33600;65.52;Appartement;3;33318
6491;243 ;CRS DU GENERAL DE GAULLE;33170;22.21;Appartement;2;33192
6492;128 ;AV DE LA SOMME;33700;101.57;Appartement;4;33281
6493;1 T;RUE VOLTAIRE;33130;58.13;Maison;3;33039
6494;3 T;RUE HENRI DUNANT;33600;81.6;Appartement;5;33318
6495;18 ;RUE DE GUIRAUTON;33700;31;Appartement;2;33281
6496;4 T;RUE EMILE LALANNE;33140;114.47;Maison;2;33550
6497;8 ;RUE DE LA ROUSSELLE;33000;43.9;Appartement;1;33063
6498;14 ;CHE BEL AIR;33130;22;Appartement;1;33039
6499;1 ;RUE DU GD RABIN JOSEPH COHEN;33000;20.67;Appartement;1;33063
6500;1 ;IMP ELVINA SIVAN;33800;25.95;Appartement;1;33063
6501;17 ;RUE NEUVE;33000;32.17;Appartement;1;33063
6502;37 ;AV DE LA GARE;33610;109.85;Maison;4;33122
6503;3 ;RUE LAFITTE;33400;58.07;Appartement;3;33522
6504;17 ;RUE DES COTEAUX;33700;81.36;Appartement;4;33281
6505;79 ;CRS DE LA SOMME;33800;81.6;Appartement;3;33063
6506;1 ;RUE DU JARDIN DES HORTENSIAS;33130;77.8;Appartement;4;33039
6507;159 ;RUE DE SUZON;33400;85.48;Appartement;4;33522
6508;14 ;AV DU MARECHAL LECLERC;33700;46.57;Appartement;2;33281
6509;3 ;ALL DES DAHLIAS;33700;50.95;Appartement;3;33281
6510;137 ;AV DOCTEUR NANCEL PENARD;33600;22.72;Maison;1;33318
6511;31 ;RUE GASPARD PHILIPPE;33800;49.28;Appartement;3;33063
6512;26 ;RUE GAY;33400;20.56;Appartement;1;33522
6513;20 ;RUE BOURGES;33400;41.08;Appartement;2;33522
6514;1 ;ALL DU PUITS DE MARAN;33130;68.56;Appartement;3;33039
6515;50 ;RUE AMEDEE SAINT GERMAIN;33800;67.38;Appartement;3;33063
6516;9 ;ALL DES TULIPES;33600;69.51;Appartement;3;33318
6517;253 ;RUE FREDERIC SEVENE;33400;64.84;Appartement;4;33522
6518;18 ;RUE DU PUITS DESCAZEAUX;33000;40.82;Appartement;1;33063
6519;690 ;CRS DE LA LIBERATION;33400;23.21;Appartement;1;33522
6520;9001 ;RES DOMAINE DE LA HE;33140;67.78;Appartement;3;33550
6521;1 ;IMP SOUBIRAN;33000;20.34;Appartement;1;33063
6522;25 ;RUE DUBLAN;33800;12.11;Appartement;1;33063
6523;9001 ;RUE DU CHATEAU D EAU;33600;64.1;Appartement;4;33318
6524;41 ;RUE DU GENERAL BORDAS;33400;19.96;Appartement;1;33522
6525;365 ;AV ARISTIDE BRIAND;33700;78.7;Maison;4;33281
6526;9001 ;RES LANCELOT;33400;50.7;Appartement;2;33522
6527;64 ;ALL ARISTIDE BRIAND;33127;40.84;Appartement;2;33422
6528;259 ;CRS DU MARECHAL GALLIENI;33000;105.8;Appartement;5;33063
